ReservationID,GuestID,BookingTime,PartySize,Channel,TableID,Status,CheckInTime
R10738,G0519,05-03-2025 22:40,4,App,T20,Confirmed,05-03-2025 22:35
R10739,G2165,28-01-2025 20:42,7,Web,T03,Confirmed,28-01-2025 20:35
R10740,G0557,19-05-2025 21:42,1,App,T20,Confirmed,19-05-2025 21:37
R10741,G1954,03-06-2025 13:01,3,Phone,T13,Confirmed,03-06-2025 13:00
R10742,G2968,30-04-2025 16:46,8,Kiosk,T15,Confirmed,30-04-2025 16:39
R10743,G2318,17-03-2025 17:45,3,App,T03,Confirmed,17-03-2025 17:45
R10744,G0167,04-01-2025 15:45,1,Phone,T15,Confirmed,04-01-2025 15:36
R10745,G2135,17-05-2025 10:24,3,Phone,T14,Confirmed,17-05-2025 10:19
R10746,G0994,15-04-2025 16:44,5,Kiosk,T03,Confirmed,15-04-2025 16:35
R10747,G1911,11-01-2025 20:58,5,Kiosk,T04,No-Show,NULL
R10748,G1845,09-03-2025 18:38,7,Kiosk,T06,Confirmed,09-03-2025 18:33
R10749,G0688,07-04-2025 18:48,6,Web,T06,No-Show,NULL
R10750,G1763,09-06-2025 19:49,5,Phone,T12,Confirmed,09-06-2025 19:40
R10751,G1544,11-02-2025 20:53,8,Phone,T04,No-Show,NULL
R10752,G2640,31-05-2025 13:31,4,Kiosk,T17,Confirmed,31-05-2025 13:21
R10753,G0392,28-01-2025 21:35,1,Phone,T06,Confirmed,28-01-2025 21:35
R10754,G0962,18-03-2025 13:48,2,Kiosk,T18,Confirmed,18-03-2025 13:44
R10755,G0778,28-05-2025 16:17,8,Web,T16,Confirmed,28-05-2025 16:10
R10756,G0926,16-06-2025 11:08,8,Kiosk,T18,Confirmed,16-06-2025 11:07
R10757,G1491,09-03-2025 16:44,3,Web,T08,Confirmed,09-03-2025 16:35
R10758,G2352,02-03-2025 21:01,6,Kiosk,T11,No-Show,NULL
R10759,G2785,26-04-2025 15:20,3,Web,T04,No-Show,NULL
R10760,G0863,26-06-2025 13:11,5,Phone,T16,No-Show,NULL
R10761,G0850,24-05-2025 20:28,1,Web,T17,Cancelled,NULL
R10762,G0352,21-02-2025 14:47,4,Phone,T17,Confirmed,21-02-2025 14:44
R10763,G1857,19-06-2025 11:22,2,Phone,T15,Confirmed,19-06-2025 11:15
R10764,G2610,10-03-2025 10:09,5,Phone,T07,Confirmed,10-03-2025 10:08
R10765,G0435,27-01-2025 16:50,8,Kiosk,T05,No-Show,NULL
R10766,G0785,16-01-2025 17:24,6,Web,T06,Confirmed,16-01-2025 17:17
R10767,G0251,18-06-2025 16:56,2,Web,T07,Confirmed,18-06-2025 16:50
R10768,G1973,27-03-2025 10:04,1,Kiosk,T12,Confirmed,27-03-2025 09:59
R10769,G1144,06-01-2025 11:34,7,App,T04,Confirmed,06-01-2025 11:25
R10770,G2533,23-02-2025 12:56,6,App,T17,Confirmed,23-02-2025 12:51
R10771,G1246,22-02-2025 13:43,4,Phone,T14,No-Show,NULL
R10772,G2179,21-01-2025 21:14,2,Kiosk,T20,Confirmed,21-01-2025 21:14
R10773,G1943,11-01-2025 14:06,7,Web,T03,Confirmed,11-01-2025 14:01
R10774,G2607,30-05-2025 15:20,7,Web,T06,Confirmed,30-05-2025 15:12
R10775,G2106,09-03-2025 10:30,4,App,T01,Confirmed,09-03-2025 10:29
R10776,G2758,15-01-2025 17:04,5,Phone,T10,Confirmed,15-01-2025 16:59
R10777,G1013,16-06-2025 12:05,1,Web,T15,Confirmed,16-06-2025 11:58
R10778,G0593,01-02-2025 17:07,3,Kiosk,T11,Cancelled,NULL
R10779,G2365,14-04-2025 17:46,5,Web,T12,Confirmed,14-04-2025 17:37
R10780,G0400,25-04-2025 11:18,1,App,T05,No-Show,NULL
R10781,G1655,20-04-2025 21:55,4,App,T10,Cancelled,NULL
R10782,G0888,08-06-2025 22:32,5,Kiosk,T05,Confirmed,08-06-2025 22:24
R10783,G1050,27-03-2025 14:01,5,Web,T08,Confirmed,27-03-2025 13:59
R10784,G0273,14-02-2025 13:17,4,Kiosk,T03,Confirmed,14-02-2025 13:09
R10785,G0996,03-01-2025 19:45,2,Phone,T19,No-Show,NULL
R10786,G2386,16-03-2025 20:42,2,App,T08,Confirmed,16-03-2025 20:35
R10787,G2964,18-06-2025 20:08,1,Web,T04,Confirmed,18-06-2025 20:01
R10788,G0933,26-02-2025 16:47,3,Web,T08,No-Show,NULL
R10789,G2122,01-05-2025 11:32,5,Kiosk,T05,Confirmed,01-05-2025 11:27
R10790,G0495,20-02-2025 18:05,3,App,T06,Confirmed,20-02-2025 17:58
R10791,G0480,29-06-2025 11:46,8,Kiosk,T04,Cancelled,NULL
R10792,G1334,23-02-2025 12:06,7,Kiosk,T05,No-Show,NULL
R10793,G2257,30-06-2025 16:02,1,App,T09,Confirmed,30-06-2025 16:00
R10794,G0675,03-03-2025 11:54,3,Phone,T18,No-Show,NULL
R10795,G1919,02-05-2025 10:38,1,Web,T08,Confirmed,02-05-2025 10:36
R10796,G0582,12-05-2025 15:45,8,Web,T10,Confirmed,12-05-2025 15:36
R10797,G1078,17-03-2025 14:24,8,Kiosk,T11,No-Show,NULL
R10798,G2691,17-06-2025 21:00,3,Kiosk,T06,Confirmed,17-06-2025 21:00
R10799,G1137,10-02-2025 10:23,8,Phone,T19,Confirmed,10-02-2025 10:14
R10800,G0900,16-04-2025 10:54,8,Web,T20,Confirmed,16-04-2025 10:46
R10801,G0424,10-03-2025 18:21,1,App,T18,Confirmed,10-03-2025 18:17
R10802,G2277,20-03-2025 16:37,3,Web,T11,Confirmed,20-03-2025 16:33
R10803,G1551,06-01-2025 19:49,2,Kiosk,T08,No-Show,NULL
R10804,G2590,28-04-2025 20:47,6,Phone,T13,No-Show,NULL
R10805,G0156,11-03-2025 17:15,4,Kiosk,T16,Confirmed,11-03-2025 17:09
R10806,G1911,09-05-2025 18:30,7,App,T05,No-Show,NULL
R10807,G1189,19-03-2025 10:37,1,App,T16,Confirmed,19-03-2025 10:33
R10808,G1456,20-01-2025 19:53,6,App,T19,Confirmed,20-01-2025 19:48
R10809,G1783,19-03-2025 22:05,4,Phone,T12,Confirmed,19-03-2025 22:04
R10810,G1692,27-06-2025 15:54,2,Kiosk,T04,Confirmed,27-06-2025 15:51
R10811,G2188,29-05-2025 20:45,8,App,T20,No-Show,NULL
R10812,G1117,04-02-2025 21:27,6,Web,T09,Confirmed,04-02-2025 21:21
R10813,G2335,14-03-2025 22:04,2,Kiosk,T19,Confirmed,14-03-2025 21:54
R10814,G0419,26-05-2025 20:37,4,App,T18,Confirmed,26-05-2025 20:31
R10815,G0929,19-03-2025 20:25,4,Phone,T19,Confirmed,19-03-2025 20:24
R10816,G0954,17-03-2025 20:54,1,App,T02,Confirmed,17-03-2025 20:46
R10817,G0942,27-01-2025 17:05,1,App,T12,No-Show,NULL
R10818,G0232,24-03-2025 15:20,4,Phone,T18,Confirmed,24-03-2025 15:12
R10819,G1387,10-05-2025 15:29,3,Phone,T14,Confirmed,10-05-2025 15:23
R10820,G0471,07-03-2025 16:08,7,Kiosk,T10,Confirmed,07-03-2025 16:02
R10821,G0119,09-05-2025 14:04,2,Phone,T13,Cancelled,NULL
R10822,G1328,25-06-2025 12:59,7,Web,T13,Confirmed,25-06-2025 12:58
R10823,G0980,26-02-2025 16:17,3,Web,T17,Confirmed,26-02-2025 16:15
R10824,G1065,10-03-2025 16:50,6,Phone,T06,Confirmed,10-03-2025 16:41
R10825,G0307,24-01-2025 19:32,7,Kiosk,T11,No-Show,NULL
R10826,G2677,19-02-2025 16:09,1,App,T16,Confirmed,19-02-2025 16:07
R10827,G2330,03-05-2025 16:35,2,App,T18,Confirmed,03-05-2025 16:32
R10828,G0859,28-05-2025 13:25,8,App,T04,Confirmed,28-05-2025 13:17
R10829,G1307,09-02-2025 10:09,2,Web,T12,No-Show,NULL
R10830,G2833,06-02-2025 21:56,6,Kiosk,T03,Confirmed,06-02-2025 21:49
R10831,G1761,28-02-2025 22:53,1,App,T04,No-Show,NULL
R10832,G2820,10-05-2025 11:05,8,Web,T07,Confirmed,10-05-2025 11:00
R10833,G0433,22-01-2025 14:59,5,Phone,T13,No-Show,NULL
R10834,G2446,19-01-2025 16:52,1,App,T14,No-Show,NULL
R10835,G0532,21-02-2025 10:46,7,Kiosk,T12,Confirmed,21-02-2025 10:37
R10836,G1653,19-05-2025 16:38,7,Phone,T08,Cancelled,NULL
R10837,G2379,28-02-2025 11:33,5,Web,T08,Confirmed,28-02-2025 11:23
R10838,G1757,12-05-2025 14:21,1,Phone,T16,Confirmed,12-05-2025 14:18
R10839,G0884,05-04-2025 13:42,2,Web,T01,Confirmed,05-04-2025 13:42
R10840,G2228,20-04-2025 13:07,7,Kiosk,T18,Confirmed,20-04-2025 13:07
R10841,G2361,01-06-2025 11:13,8,Phone,T13,No-Show,NULL
R10842,G0343,03-05-2025 12:43,3,Web,T20,Confirmed,03-05-2025 12:41
R10843,G0347,10-01-2025 22:36,8,Kiosk,T17,Confirmed,10-01-2025 22:31
R10844,G2501,26-04-2025 15:45,6,Web,T11,Confirmed,26-04-2025 15:35
R10845,G0335,04-03-2025 12:55,8,Phone,T14,Confirmed,04-03-2025 12:47
R10846,G1403,18-02-2025 14:26,5,Phone,T17,Confirmed,18-02-2025 14:24
R10847,G1101,10-04-2025 22:03,2,Phone,T12,Confirmed,10-04-2025 21:59
R10848,G1648,06-04-2025 22:14,2,Phone,T14,Confirmed,06-04-2025 22:12
R10849,G0328,02-03-2025 10:28,7,Phone,T11,Confirmed,02-03-2025 10:26
R10850,G0676,29-04-2025 17:17,8,App,T01,Cancelled,NULL
R10851,G2062,28-04-2025 21:52,8,Kiosk,T09,Confirmed,28-04-2025 21:44
R10852,G0823,31-03-2025 19:54,8,Web,T05,Confirmed,31-03-2025 19:51
R10853,G2972,11-02-2025 15:17,7,Phone,T15,No-Show,NULL
R10854,G0911,30-03-2025 16:39,2,Kiosk,T07,No-Show,NULL
R10855,G1075,11-06-2025 20:56,6,Web,T06,Confirmed,11-06-2025 20:51
R10856,G0116,04-01-2025 17:39,8,Kiosk,T13,Confirmed,04-01-2025 17:35
R10857,G1276,30-04-2025 12:00,1,Web,T08,Confirmed,30-04-2025 11:53
R10858,G2142,08-03-2025 15:49,8,Web,T08,Confirmed,08-03-2025 15:41
R10859,G0406,30-01-2025 18:41,3,App,T03,Confirmed,30-01-2025 18:34
R10860,G1815,14-06-2025 12:00,7,Web,T05,Confirmed,14-06-2025 11:58
R10861,G2418,03-04-2025 10:22,7,Phone,T19,Confirmed,03-04-2025 10:12
R10862,G0967,22-05-2025 11:39,8,App,T05,Cancelled,NULL
R10863,G2661,14-05-2025 14:29,6,App,T20,Confirmed,14-05-2025 14:29
R10864,G0700,28-04-2025 12:00,2,Kiosk,T13,Confirmed,28-04-2025 11:56
R10865,G2410,05-06-2025 21:01,4,Phone,T11,Confirmed,05-06-2025 20:57
R10866,G1903,14-05-2025 17:03,4,App,T18,No-Show,NULL
R10867,G2562,11-06-2025 15:40,5,Phone,T02,Cancelled,NULL
R10868,G1419,07-03-2025 19:43,5,Kiosk,T17,Confirmed,07-03-2025 19:36
R10869,G0128,21-05-2025 20:47,6,Web,T20,No-Show,NULL
R10870,G1429,02-02-2025 15:54,2,Kiosk,T14,Confirmed,02-02-2025 15:52
R10871,G1382,23-06-2025 22:09,7,Web,T19,Confirmed,23-06-2025 22:01
R10872,G1262,21-01-2025 18:36,3,Phone,T05,Confirmed,21-01-2025 18:33
R10873,G1991,06-06-2025 13:26,6,Phone,T17,Confirmed,06-06-2025 13:20
R10874,G0942,15-02-2025 16:35,4,Phone,T11,Confirmed,15-02-2025 16:33
R10875,G0517,26-04-2025 14:02,3,Web,T11,Confirmed,26-04-2025 13:54
R10876,G2671,11-06-2025 15:32,6,Phone,T10,Confirmed,11-06-2025 15:29
R10877,G2787,16-02-2025 20:10,7,App,T03,Confirmed,16-02-2025 20:09
R10878,G0575,30-04-2025 14:45,1,Web,T16,Confirmed,30-04-2025 14:44
R10879,G2444,01-04-2025 11:56,8,App,T19,Confirmed,01-04-2025 11:52
R10880,G2071,15-03-2025 16:36,2,App,T13,Confirmed,15-03-2025 16:26
R10881,G0816,17-03-2025 16:55,8,App,T03,Confirmed,17-03-2025 16:55
R10882,G2379,17-02-2025 14:35,5,Web,T16,Confirmed,17-02-2025 14:25
R10883,G2124,30-05-2025 18:00,7,Phone,T13,No-Show,NULL
R10884,G2817,09-01-2025 17:21,3,App,T03,Confirmed,09-01-2025 17:12
R10885,G0890,06-06-2025 21:34,4,App,T18,No-Show,NULL
R10886,G1122,03-04-2025 13:28,7,Kiosk,T15,No-Show,NULL
R10887,G2934,21-04-2025 16:14,4,Web,T03,Confirmed,21-04-2025 16:09
R10888,G2480,21-06-2025 21:16,1,Phone,T06,Confirmed,21-06-2025 21:07
R10889,G2482,08-03-2025 15:35,4,Kiosk,T02,Cancelled,NULL
R10890,G1016,01-06-2025 22:14,7,Phone,T14,Confirmed,01-06-2025 22:09
R10891,G0581,04-01-2025 22:32,4,App,T15,Confirmed,04-01-2025 22:30
R10892,G0763,21-05-2025 18:44,7,App,T03,Confirmed,21-05-2025 18:38
R10893,G0593,24-06-2025 15:32,6,Kiosk,T17,No-Show,NULL
R10894,G1671,27-02-2025 16:31,3,Phone,T15,Confirmed,27-02-2025 16:26
R10895,G1050,08-05-2025 14:01,5,Kiosk,T18,Confirmed,08-05-2025 13:57
R10896,G2645,24-05-2025 10:11,8,App,T17,Confirmed,24-05-2025 10:11
R10897,G0983,21-05-2025 19:39,2,App,T03,Confirmed,21-05-2025 19:30
R10898,G1130,01-05-2025 17:22,3,Kiosk,T19,Confirmed,01-05-2025 17:19
R10899,G2114,03-06-2025 12:22,2,Kiosk,T09,No-Show,NULL
R10900,G1436,04-06-2025 18:51,4,Kiosk,T13,Confirmed,04-06-2025 18:48
R10901,G0975,03-04-2025 13:07,4,Web,T04,No-Show,NULL
R10902,G2838,13-03-2025 12:39,6,Phone,T09,Confirmed,13-03-2025 12:33
R10903,G0030,17-06-2025 10:00,4,Web,T17,Confirmed,17-06-2025 09:54
R10904,G1717,21-06-2025 21:27,7,Kiosk,T04,Confirmed,21-06-2025 21:26
R10905,G1985,13-06-2025 16:35,4,App,T02,Confirmed,13-06-2025 16:29
R10906,G2136,23-04-2025 14:54,6,Web,T20,Cancelled,NULL
R10907,G2777,12-02-2025 20:52,7,App,T13,Confirmed,12-02-2025 20:47
R10908,G0366,08-03-2025 12:03,5,Phone,T17,Confirmed,08-03-2025 11:56
R10909,G0789,25-01-2025 10:15,4,Phone,T15,Confirmed,25-01-2025 10:08
R10910,G2695,30-05-2025 11:38,1,Web,T20,Confirmed,30-05-2025 11:29
R10911,G2001,24-06-2025 17:01,6,Web,T01,No-Show,NULL
R10912,G0419,15-03-2025 10:42,1,Web,T11,Confirmed,15-03-2025 10:35
R10913,G0598,06-01-2025 17:20,3,Kiosk,T07,Confirmed,06-01-2025 17:20
R10914,G0477,30-01-2025 17:32,1,Kiosk,T07,Confirmed,30-01-2025 17:26
R10915,G0273,27-05-2025 16:44,3,Web,T03,Confirmed,27-05-2025 16:37
R10916,G1181,02-02-2025 22:08,4,Kiosk,T03,No-Show,NULL
R10917,G1772,27-06-2025 14:42,2,Web,T12,Confirmed,27-06-2025 14:33
R10918,G1086,31-05-2025 21:13,8,Kiosk,T13,Confirmed,31-05-2025 21:04
R10919,G1448,24-05-2025 15:18,4,Web,T07,Confirmed,24-05-2025 15:11
R10920,G0378,24-01-2025 16:22,5,Phone,T19,No-Show,NULL
R10921,G1587,03-06-2025 14:54,6,Web,T15,No-Show,NULL
R10922,G0429,24-03-2025 13:16,4,Phone,T03,Cancelled,NULL
R10923,G0696,16-05-2025 17:17,5,Phone,T13,Confirmed,16-05-2025 17:14
R10924,G0910,15-02-2025 21:00,1,App,T19,Confirmed,15-02-2025 20:57
R10925,G2656,25-02-2025 21:35,2,Phone,T11,Confirmed,25-02-2025 21:29
R10926,G1228,13-03-2025 17:57,7,Web,T12,Confirmed,13-03-2025 17:51
R10927,G2980,03-01-2025 19:01,4,Phone,T01,Confirmed,03-01-2025 18:53
R10928,G0030,27-06-2025 12:22,2,Phone,T14,Confirmed,27-06-2025 12:21
R10929,G2153,03-03-2025 21:29,4,App,T16,No-Show,NULL
R10930,G0746,01-04-2025 16:05,4,Phone,T16,Confirmed,01-04-2025 15:57
R10931,G0708,25-01-2025 13:52,6,Kiosk,T19,No-Show,NULL
R10932,G0522,15-06-2025 16:35,4,App,T14,Confirmed,15-06-2025 16:25
R10933,G2853,19-04-2025 15:55,5,App,T06,Confirmed,19-04-2025 15:51
R10934,G1684,06-05-2025 10:33,2,Phone,T07,Confirmed,06-05-2025 10:32
R10935,G0091,10-04-2025 21:29,4,Kiosk,T05,No-Show,NULL
R10936,G1327,09-03-2025 18:43,3,Kiosk,T11,No-Show,NULL
R10937,G0802,24-06-2025 17:12,8,App,T17,Confirmed,24-06-2025 17:11
R10938,G1056,08-03-2025 10:59,1,Phone,T03,No-Show,NULL
R10939,G0672,18-01-2025 12:42,8,App,T19,No-Show,NULL
R10940,G1042,03-05-2025 15:37,7,Kiosk,T18,Confirmed,03-05-2025 15:30
R10941,G2967,07-06-2025 21:29,5,Web,T04,Confirmed,07-06-2025 21:19
R10942,G1579,19-03-2025 12:35,8,Phone,T04,Confirmed,19-03-2025 12:27
R10943,G2825,25-01-2025 13:50,8,App,T06,Confirmed,25-01-2025 13:48
R10944,G2656,06-05-2025 19:26,7,Phone,T10,No-Show,NULL
R10945,G0383,01-03-2025 13:06,6,Phone,T06,Confirmed,01-03-2025 12:58
R10946,G2125,15-04-2025 18:17,1,App,T08,Confirmed,15-04-2025 18:10
R10947,G0524,21-04-2025 13:58,1,Web,T15,Confirmed,21-04-2025 13:58
R10948,G2733,11-04-2025 17:04,6,Web,T16,Confirmed,11-04-2025 17:02
R10949,G1892,05-02-2025 13:48,8,Web,T02,Confirmed,05-02-2025 13:48
R10950,G1936,19-01-2025 20:02,3,Phone,T20,Confirmed,19-01-2025 19:56
R10951,G1812,19-05-2025 16:21,2,Web,T10,Confirmed,19-05-2025 16:13
R10952,G2334,08-05-2025 14:19,5,Web,T15,Confirmed,08-05-2025 14:09
R10953,G2240,18-02-2025 14:29,8,Phone,T14,Confirmed,18-02-2025 14:29
R10954,G2563,17-04-2025 19:18,7,Web,T05,Confirmed,17-04-2025 19:11
R10955,G2109,25-03-2025 13:03,7,Web,T04,Cancelled,NULL
R10956,G0655,06-06-2025 14:37,7,Kiosk,T13,Confirmed,06-06-2025 14:36
R10957,G0934,06-04-2025 18:52,4,Web,T18,Confirmed,06-04-2025 18:45
R10958,G0556,09-05-2025 18:15,8,App,T10,Confirmed,09-05-2025 18:14
R10959,G1850,16-06-2025 11:52,4,App,T04,Confirmed,16-06-2025 11:47
R10960,G2674,10-02-2025 17:18,8,Kiosk,T06,Confirmed,10-02-2025 17:10
R10961,G1961,03-05-2025 13:17,4,App,T04,Confirmed,03-05-2025 13:13
R10962,G1954,18-05-2025 15:46,5,Phone,T07,Confirmed,18-05-2025 15:42
R10963,G0909,13-03-2025 12:38,4,App,T16,Confirmed,13-03-2025 12:38
R10964,G2418,24-06-2025 22:51,6,Phone,T12,Confirmed,24-06-2025 22:49
R10965,G1029,05-01-2025 16:28,4,Web,T07,Cancelled,NULL
R10966,G2258,26-04-2025 11:12,3,Phone,T10,Confirmed,26-04-2025 11:09
R10967,G2276,15-03-2025 17:12,6,Web,T20,Confirmed,15-03-2025 17:04
R10968,G0918,23-05-2025 15:52,7,Kiosk,T01,Confirmed,23-05-2025 15:46
R10969,G2266,08-06-2025 19:15,1,App,T12,Confirmed,08-06-2025 19:13
R10970,G2263,07-01-2025 19:23,5,App,T07,Confirmed,07-01-2025 19:16
R10971,G2737,04-02-2025 10:43,8,App,T06,No-Show,NULL
R10972,G1762,03-06-2025 12:11,1,Phone,T12,Confirmed,03-06-2025 12:01
R10973,G0309,05-03-2025 13:43,3,Kiosk,T18,No-Show,NULL
R10974,G1376,02-03-2025 15:48,6,Kiosk,T08,Confirmed,02-03-2025 15:43
R10975,G0509,27-02-2025 11:29,4,App,T05,Confirmed,27-02-2025 11:22
R10976,G1315,03-01-2025 18:37,2,Web,T14,No-Show,NULL
R10977,G2772,27-01-2025 18:31,4,App,T18,Confirmed,27-01-2025 18:28
R10978,G1150,22-02-2025 16:46,8,Kiosk,T16,Confirmed,22-02-2025 16:41
R10979,G1273,24-06-2025 20:13,7,Phone,T05,No-Show,NULL
R10980,G0241,07-01-2025 20:39,8,Web,T03,Cancelled,NULL
R10981,G1145,09-02-2025 17:43,7,App,T15,Confirmed,09-02-2025 17:38
R10982,G2249,24-02-2025 12:52,4,App,T12,Confirmed,24-02-2025 12:44
R10983,G0665,27-02-2025 19:46,4,App,T19,Confirmed,27-02-2025 19:45
R10984,G0284,23-03-2025 22:46,3,Phone,T10,No-Show,NULL
R10985,G1472,04-01-2025 17:01,5,Web,T03,Confirmed,04-01-2025 16:51
R10986,G1015,10-03-2025 20:43,6,Phone,T15,Confirmed,10-03-2025 20:39
R10987,G1443,04-03-2025 16:16,8,Kiosk,T13,Confirmed,04-03-2025 16:13
R10988,G1756,15-05-2025 11:26,1,Phone,T08,Confirmed,15-05-2025 11:22
R10989,G2827,12-02-2025 21:18,4,Kiosk,T09,Confirmed,12-02-2025 21:15
R10990,G0989,30-05-2025 20:32,3,Phone,T05,Confirmed,30-05-2025 20:29
R10991,G1418,26-04-2025 14:24,5,Web,T10,Confirmed,26-04-2025 14:23
R10992,G0943,10-02-2025 15:43,3,Web,T17,Confirmed,10-02-2025 15:40
R10993,G1310,11-03-2025 20:36,4,Kiosk,T04,Confirmed,11-03-2025 20:35
R10994,G1175,02-02-2025 19:25,2,Phone,T05,Confirmed,02-02-2025 19:24
R10995,G0245,22-01-2025 16:22,6,Web,T14,Confirmed,22-01-2025 16:13
R10996,G0799,05-05-2025 16:04,4,Phone,T08,Cancelled,NULL
R10997,G2984,03-04-2025 14:26,3,Phone,T13,Confirmed,03-04-2025 14:17
R10998,G2711,01-02-2025 14:15,3,Web,T06,No-Show,NULL
R10999,G2298,25-05-2025 14:53,4,Phone,T11,No-Show,NULL
R11000,G1675,06-03-2025 20:21,1,Web,T13,Confirmed,06-03-2025 20:18
R11001,G1142,02-02-2025 12:38,5,App,T18,Confirmed,02-02-2025 12:34
R11002,G1571,21-03-2025 12:27,1,Web,T05,Confirmed,21-03-2025 12:22
R11003,G2376,08-02-2025 13:33,6,Web,T03,Confirmed,08-02-2025 13:25
R11004,G0027,03-02-2025 14:26,5,Web,T09,Confirmed,03-02-2025 14:22
R11005,G2194,11-04-2025 22:07,8,Web,T08,Confirmed,11-04-2025 22:04
R11006,G2123,06-04-2025 11:44,6,App,T05,Confirmed,06-04-2025 11:37
R11007,G0023,08-02-2025 17:15,3,Kiosk,T09,Confirmed,08-02-2025 17:11
R11008,G0629,15-06-2025 19:43,5,Phone,T08,Confirmed,15-06-2025 19:37
R11009,G0994,10-03-2025 13:34,6,Kiosk,T15,Confirmed,10-03-2025 13:29
R11010,G1724,26-04-2025 12:14,4,Kiosk,T02,Confirmed,26-04-2025 12:09
R11011,G0639,04-01-2025 18:01,8,Web,T17,Cancelled,NULL
R11012,G2847,28-02-2025 20:45,1,App,T19,No-Show,NULL
R11013,G1395,18-04-2025 15:41,4,Kiosk,T07,Confirmed,18-04-2025 15:38
R11014,G1807,14-04-2025 17:42,6,Web,T03,Confirmed,14-04-2025 17:41
R11015,G1144,14-01-2025 17:22,3,Kiosk,T20,Confirmed,14-01-2025 17:18
R11016,G1003,14-06-2025 18:45,6,App,T01,Confirmed,14-06-2025 18:45
R11017,G1586,14-03-2025 12:24,4,Kiosk,T07,Confirmed,14-03-2025 12:22
R11018,G2102,24-01-2025 17:13,5,Phone,T02,Confirmed,24-01-2025 17:04
R11019,G1676,04-02-2025 14:39,4,Kiosk,T14,Confirmed,04-02-2025 14:37
R11020,G1156,28-04-2025 15:48,3,Phone,T16,No-Show,NULL
R11021,G0464,07-05-2025 21:36,4,Kiosk,T10,No-Show,NULL
R11022,G2040,02-01-2025 18:33,2,Kiosk,T05,Confirmed,02-01-2025 18:31
R11023,G0888,17-01-2025 10:18,4,Kiosk,T12,Confirmed,17-01-2025 10:08
R11024,G2604,08-05-2025 15:21,2,Web,T17,Confirmed,08-05-2025 15:12
R11025,G0988,26-01-2025 19:16,6,Web,T07,Confirmed,26-01-2025 19:11
R11026,G2483,21-03-2025 20:26,7,App,T08,Confirmed,21-03-2025 20:24
R11027,G2960,14-05-2025 22:18,3,Web,T11,Confirmed,14-05-2025 22:15
R11028,G1023,18-06-2025 20:37,6,Phone,T04,Confirmed,18-06-2025 20:32
R11029,G1396,30-04-2025 11:13,4,Phone,T08,Cancelled,NULL
R11030,G2372,01-06-2025 15:07,5,Phone,T13,Cancelled,NULL
R11031,G2988,15-05-2025 17:59,5,Web,T14,Confirmed,15-05-2025 17:56
R11032,G0461,19-02-2025 18:32,1,Kiosk,T08,No-Show,NULL
R11033,G1409,08-01-2025 22:33,5,Phone,T14,Confirmed,08-01-2025 22:30
R11034,G1872,18-01-2025 20:57,1,Phone,T14,Confirmed,18-01-2025 20:56
R11035,G1496,10-03-2025 14:02,4,Web,T02,Confirmed,10-03-2025 14:02
R11036,G2867,16-02-2025 17:30,6,Web,T06,Confirmed,16-02-2025 17:25
R11037,G1967,30-06-2025 17:17,3,Kiosk,T05,Confirmed,30-06-2025 17:08
R11038,G2677,23-06-2025 21:48,7,App,T05,No-Show,NULL
R11039,G2028,03-01-2025 21:43,1,Kiosk,T06,Confirmed,03-01-2025 21:34
R11040,G1813,27-01-2025 17:44,2,Kiosk,T03,Cancelled,NULL
R11041,G2028,18-03-2025 12:54,8,Web,T20,No-Show,NULL
R11042,G2633,04-03-2025 21:10,4,Kiosk,T13,Confirmed,04-03-2025 21:06
R11043,G2821,09-05-2025 16:02,3,Kiosk,T14,No-Show,NULL
R11044,G2710,11-02-2025 14:29,3,Web,T04,Confirmed,11-02-2025 14:28
R11045,G1959,01-06-2025 14:38,1,Phone,T14,Confirmed,01-06-2025 14:35
R11046,G0118,30-01-2025 13:56,1,Kiosk,T10,Confirmed,30-01-2025 13:51
R11047,G0811,19-03-2025 18:25,3,Phone,T12,Confirmed,19-03-2025 18:17
R11048,G2843,17-02-2025 11:25,5,Kiosk,T19,Confirmed,17-02-2025 11:15
R11049,G2421,07-05-2025 17:00,7,App,T20,Confirmed,07-05-2025 16:52
R11050,G2063,09-05-2025 17:43,3,Kiosk,T02,No-Show,NULL
R11051,G0741,03-01-2025 17:28,6,Web,T02,Cancelled,NULL
R11052,G0960,11-01-2025 21:37,4,App,T01,No-Show,NULL
R11053,G2500,17-05-2025 22:35,4,App,T09,No-Show,NULL
R11054,G0726,05-01-2025 21:12,7,Web,T03,Cancelled,NULL
R11055,G1851,22-01-2025 22:46,3,App,T02,No-Show,NULL
R11056,G0697,07-06-2025 13:05,8,Web,T15,Confirmed,07-06-2025 13:05
R11057,G2819,18-05-2025 20:40,5,Phone,T15,No-Show,NULL
R11058,G2058,02-06-2025 10:00,4,Kiosk,T12,No-Show,NULL
R11059,G0527,18-04-2025 14:42,1,Kiosk,T06,No-Show,NULL
R11060,G1914,10-01-2025 21:49,2,Web,T08,Confirmed,10-01-2025 21:44
R11061,G2846,29-06-2025 21:31,1,Phone,T12,Cancelled,NULL
R11062,G2189,07-03-2025 16:14,8,App,T09,No-Show,NULL
R11063,G1944,18-03-2025 21:26,6,Phone,T02,Cancelled,NULL
R11064,G2822,14-05-2025 21:58,1,Kiosk,T13,Confirmed,14-05-2025 21:51
