ReservationID,GuestID,BookingTime,PartySize,Channel,TableID,Status,CheckInTime
R13221,G13221,11-07-2025 19:25,6,Kiosk,T19,No-Show,
R13222,G13222,11-07-2025 20:19,8,Phone,T06,Confirmed,11-07-2025 20:19
R13223,G13223,11-07-2025 21:17,6,Kiosk,T10,Confirmed,11-07-2025 21:10
R13224,G13224,11-07-2025 21:58,6,Kiosk,T10,Confirmed,11-07-2025 21:57
R13225,G13225,11-07-2025 18:17,1,Phone,T17,Confirmed,11-07-2025 18:14
R13226,G13226,11-07-2025 21:59,2,App,T08,Confirmed,11-07-2025 21:55
R13227,G13227,11-07-2025 19:00,7,Web,T15,Confirmed,11-07-2025 19:00
R13228,G13228,11-07-2025 18:47,8,Web,T07,Confirmed,11-07-2025 18:45
R13229,G13229,11-07-2025 18:50,2,App,T04,Confirmed,11-07-2025 18:48
R13230,G13230,11-07-2025 21:21,9,Web,T02,No-Show,
R13231,G13231,11-07-2025 21:45,2,App,T01,No-Show,
R13232,G13232,11-07-2025 21:38,10,Web,T12,No-Show,
R13233,G13233,11-07-2025 18:48,2,Web,T06,Confirmed,11-07-2025 18:43
R13234,G13234,11-07-2025 21:44,3,App,T16,Confirmed,11-07-2025 21:35
R13235,G13235,11-07-2025 20:59,1,Phone,T13,No-Show,
R13236,G13236,11-07-2025 21:00,1,Phone,T10,No-Show,
R13237,G13237,11-07-2025 20:28,4,Kiosk,T02,Confirmed,11-07-2025 20:28
R13238,G13238,11-07-2025 19:31,5,Kiosk,T14,Confirmed,11-07-2025 19:31
R13239,G13239,11-07-2025 18:01,3,Kiosk,T18,Confirmed,11-07-2025 17:51
R13240,G13240,11-07-2025 18:00,4,App,T13,No-Show,
R13241,G13241,11-07-2025 19:19,5,Web,T16,Confirmed,11-07-2025 19:19
R13242,G13242,11-07-2025 18:39,6,Phone,T17,No-Show,
R13243,G13243,11-07-2025 19:31,9,App,T12,Confirmed,11-07-2025 19:21
R13244,G13244,11-07-2025 21:56,10,Kiosk,T17,No-Show,
R13245,G13245,11-07-2025 20:48,10,Phone,T18,Confirmed,11-07-2025 20:43
R13246,G13246,11-07-2025 18:47,8,Kiosk,T15,Cancelled,
R13247,G13247,11-07-2025 18:50,10,Kiosk,T01,Cancelled,
R13248,G13248,11-07-2025 19:41,1,App,T01,No-Show,
R13249,G13249,11-07-2025 20:27,7,Phone,T01,Confirmed,11-07-2025 20:26
R13250,G13250,11-07-2025 20:56,7,App,T01,Confirmed,11-07-2025 20:56
R13251,G13251,11-07-2025 21:14,7,App,T16,Confirmed,11-07-2025 21:14
R13252,G13252,11-07-2025 18:33,7,Phone,T17,Cancelled,
R13253,G13253,11-07-2025 20:57,1,Kiosk,T14,Confirmed,11-07-2025 20:48
R13254,G13254,11-07-2025 21:35,9,Web,T17,Confirmed,11-07-2025 21:34
R13255,G13255,11-07-2025 19:10,4,Web,T13,Confirmed,11-07-2025 19:01
R13256,G13256,11-07-2025 19:12,8,Kiosk,T12,Confirmed,11-07-2025 19:06
R13257,G13257,11-07-2025 19:26,2,App,T17,Confirmed,11-07-2025 19:19
R13258,G13258,11-07-2025 18:58,3,Kiosk,T01,Confirmed,11-07-2025 18:48
R13259,G13259,11-07-2025 20:01,10,Phone,T06,Cancelled,
R13260,G13260,11-07-2025 18:48,5,Phone,T08,Confirmed,11-07-2025 18:40
R13261,G13261,11-07-2025 20:33,1,Kiosk,T09,Cancelled,
R13262,G13262,11-07-2025 19:55,1,Web,T08,Confirmed,11-07-2025 19:47
R13263,G13263,11-07-2025 18:05,6,Kiosk,T12,Confirmed,11-07-2025 18:03
R13264,G13264,11-07-2025 21:12,4,App,T19,Confirmed,11-07-2025 21:09
R13265,G13265,11-07-2025 18:50,2,Web,T07,Cancelled,
R13266,G13266,11-07-2025 19:41,10,Web,T07,Cancelled,
R13267,G13267,11-07-2025 19:57,4,App,T19,Confirmed,11-07-2025 19:56
R13268,G13268,11-07-2025 20:43,5,Phone,T17,Confirmed,11-07-2025 20:35
R13269,G13269,11-07-2025 19:14,9,App,T03,Confirmed,11-07-2025 19:07
R13270,G13270,11-07-2025 18:10,9,App,T15,Confirmed,11-07-2025 18:07
R13271,G13271,11-07-2025 20:15,4,Kiosk,T19,No-Show,
R13272,G13272,11-07-2025 18:29,10,Phone,T08,Confirmed,11-07-2025 18:28
R13273,G13273,11-07-2025 19:25,2,App,T07,Confirmed,11-07-2025 19:23
R13274,G13274,11-07-2025 20:15,2,Kiosk,T12,No-Show,
R13275,G13275,11-07-2025 21:31,4,App,T12,Confirmed,11-07-2025 21:31
R13276,G13276,11-07-2025 19:08,6,Kiosk,T11,Confirmed,11-07-2025 19:02
R13277,G13277,11-07-2025 19:31,3,Phone,T14,No-Show,
R13278,G13278,11-07-2025 19:12,6,Phone,T09,No-Show,
R13279,G13279,11-07-2025 21:41,3,Phone,T11,Cancelled,
R13280,G13280,11-07-2025 18:49,9,Web,T11,Cancelled,
R13281,G13281,11-07-2025 19:24,7,Kiosk,T09,Cancelled,
R13282,G13282,11-07-2025 19:58,8,Phone,T01,Confirmed,11-07-2025 19:53
R13283,G13283,11-07-2025 18:54,2,App,T01,Cancelled,
R13284,G13284,11-07-2025 19:19,10,Web,T15,Confirmed,11-07-2025 19:18
R13285,G13285,11-07-2025 20:08,6,Kiosk,T10,Confirmed,11-07-2025 20:02
R13286,G13286,11-07-2025 21:57,4,Phone,T19,Confirmed,11-07-2025 21:47
R13287,G13287,11-07-2025 18:46,6,App,T15,No-Show,
R13288,G13288,11-07-2025 20:49,6,App,T13,Confirmed,11-07-2025 20:40
R13289,G13289,11-07-2025 18:37,8,Web,T14,No-Show,
R13290,G13290,11-07-2025 19:55,9,Web,T05,Confirmed,11-07-2025 19:52
R13291,G13291,11-07-2025 21:26,1,Phone,T10,Confirmed,11-07-2025 21:25
R13292,G13292,11-07-2025 19:30,9,App,T09,No-Show,
R13293,G13293,11-07-2025 20:40,9,Phone,T18,Confirmed,11-07-2025 20:33
R13294,G13294,11-07-2025 18:46,3,Web,T13,Confirmed,11-07-2025 18:38
R13295,G13295,11-07-2025 18:41,3,App,T18,No-Show,
R13296,G13296,11-07-2025 20:42,4,Kiosk,T19,Confirmed,11-07-2025 20:40
R13297,G13297,11-07-2025 18:49,4,Phone,T13,Cancelled,
R13298,G13298,11-07-2025 21:33,6,Kiosk,T13,Confirmed,11-07-2025 21:23
R13299,G13299,11-07-2025 21:00,1,Kiosk,T01,Confirmed,11-07-2025 20:57
R13300,G13300,11-07-2025 21:52,6,App,T17,No-Show,
R13301,G13301,11-07-2025 19:52,8,App,T20,No-Show,
R13302,G13302,11-07-2025 19:03,10,Phone,T10,Confirmed,11-07-2025 18:54
R13303,G13303,11-07-2025 20:39,8,App,T18,Confirmed,11-07-2025 20:38
R13304,G13304,11-07-2025 18:18,6,Phone,T19,Confirmed,11-07-2025 18:10
R13305,G13305,11-07-2025 19:16,5,App,T10,Confirmed,11-07-2025 19:14
R13306,G13306,11-07-2025 21:30,5,Phone,T04,Confirmed,11-07-2025 21:21
R13307,G13307,11-07-2025 19:21,4,Web,T15,Confirmed,11-07-2025 19:18
R13308,G13308,11-07-2025 20:48,6,Phone,T02,Confirmed,11-07-2025 20:43
R13309,G13309,11-07-2025 21:53,9,Phone,T09,Confirmed,11-07-2025 21:53
R13310,G13310,11-07-2025 18:07,2,Phone,T18,No-Show,
R13311,G13311,11-07-2025 21:21,1,Phone,T03,No-Show,
R13312,G13312,11-07-2025 18:57,4,App,T11,Confirmed,11-07-2025 18:55
R13313,G13313,11-07-2025 21:10,3,Phone,T08,No-Show,
R13314,G13314,11-07-2025 21:55,9,App,T20,Confirmed,11-07-2025 21:55
R13315,G13315,11-07-2025 20:39,9,App,T06,No-Show,
R13316,G13316,11-07-2025 18:38,4,Phone,T19,Confirmed,11-07-2025 18:34
R13317,G13317,11-07-2025 19:57,3,Kiosk,T19,Confirmed,11-07-2025 19:47
R13318,G13318,11-07-2025 20:23,4,App,T13,Confirmed,11-07-2025 20:21
R13319,G13319,11-07-2025 21:16,10,Phone,T09,Confirmed,11-07-2025 21:09
R13320,G13320,11-07-2025 19:34,2,Web,T18,Cancelled,
R13321,G13321,11-07-2025 18:31,7,Web,T17,No-Show,
R13322,G13322,11-07-2025 19:35,6,Web,T17,Confirmed,11-07-2025 19:25
R13323,G13323,11-07-2025 20:39,4,App,T04,Confirmed,11-07-2025 20:30
R13324,G13324,11-07-2025 18:11,2,Phone,T13,Confirmed,11-07-2025 18:04
R13325,G13325,11-07-2025 18:23,8,Phone,T03,Confirmed,11-07-2025 18:15
R13326,G13326,11-07-2025 21:20,3,App,T01,No-Show,
R13327,G13327,11-07-2025 21:58,6,Web,T12,Confirmed,11-07-2025 21:52
R13328,G13328,11-07-2025 18:45,3,Kiosk,T02,Confirmed,11-07-2025 18:45
R13329,G13329,11-07-2025 19:56,9,Web,T04,No-Show,
R13330,G13330,11-07-2025 20:49,5,App,T03,Cancelled,
R13331,G13331,11-07-2025 21:48,8,App,T11,Confirmed,11-07-2025 21:42
R13332,G13332,11-07-2025 20:17,4,Kiosk,T15,Cancelled,
R13333,G13333,11-07-2025 21:01,4,Web,T10,Confirmed,11-07-2025 20:56
R13334,G13334,11-07-2025 18:32,3,App,T17,Confirmed,11-07-2025 18:23
R13335,G13335,11-07-2025 20:19,3,Web,T06,Confirmed,11-07-2025 20:19
R13336,G13336,11-07-2025 20:39,1,Web,T17,Confirmed,11-07-2025 20:31
R13337,G13337,11-07-2025 21:04,7,Web,T12,Confirmed,11-07-2025 20:58
R13338,G13338,11-07-2025 19:51,5,Phone,T08,Confirmed,11-07-2025 19:48
R13339,G13339,11-07-2025 18:49,2,Kiosk,T07,Confirmed,11-07-2025 18:45
R13340,G13340,11-07-2025 18:57,9,Phone,T16,Confirmed,11-07-2025 18:51
R13341,G13341,11-07-2025 21:59,8,App,T13,No-Show,
R13342,G13342,11-07-2025 21:32,9,Phone,T03,Cancelled,
R13343,G13343,11-07-2025 20:55,9,Web,T09,Confirmed,11-07-2025 20:47
R13344,G13344,11-07-2025 21:15,5,Web,T13,No-Show,
R13345,G13345,11-07-2025 21:38,8,Phone,T07,Cancelled,
R13346,G13346,11-07-2025 22:00,7,App,T11,Confirmed,11-07-2025 21:59
R13347,G13347,11-07-2025 20:10,8,Web,T15,Confirmed,11-07-2025 20:00
R13348,G13348,11-07-2025 21:21,7,Phone,T13,Confirmed,11-07-2025 21:16
R13349,G13349,11-07-2025 18:53,2,Web,T04,Confirmed,11-07-2025 18:53
R13350,G13350,11-07-2025 21:01,1,Kiosk,T13,Confirmed,11-07-2025 21:01
R13351,G13351,11-07-2025 19:31,6,Phone,T10,Confirmed,11-07-2025 19:28
R13352,G13352,11-07-2025 18:54,2,Web,T10,Confirmed,11-07-2025 18:49
R13353,G13353,11-07-2025 21:33,7,Web,T10,Confirmed,11-07-2025 21:23
R13354,G13354,11-07-2025 19:56,3,Web,T10,Confirmed,11-07-2025 19:54
R13355,G13355,11-07-2025 18:44,6,Web,T13,Confirmed,11-07-2025 18:41
R13356,G13356,11-07-2025 21:27,7,Phone,T15,Confirmed,11-07-2025 21:27
R13357,G13357,11-07-2025 19:40,2,Web,T14,Confirmed,11-07-2025 19:35
R13358,G13358,11-07-2025 21:38,2,Kiosk,T05,Cancelled,
R13359,G13359,11-07-2025 18:33,6,Kiosk,T08,Confirmed,11-07-2025 18:23
R13360,G13360,11-07-2025 21:28,4,Web,T11,Confirmed,11-07-2025 21:25
R13361,G13361,11-07-2025 18:44,8,Web,T12,Confirmed,11-07-2025 18:44
R13362,G13362,11-07-2025 19:39,3,App,T16,Confirmed,11-07-2025 19:32
R13363,G13363,11-07-2025 20:48,3,Web,T18,Confirmed,11-07-2025 20:39
R13364,G13364,11-07-2025 21:20,1,App,T04,No-Show,
R13365,G13365,11-07-2025 18:18,4,Kiosk,T12,Confirmed,11-07-2025 18:13
R13366,G13366,11-07-2025 19:55,9,Kiosk,T20,Confirmed,11-07-2025 19:54
R13367,G13367,11-07-2025 19:43,4,Web,T18,No-Show,
R13368,G13368,11-07-2025 21:24,7,Kiosk,T11,Cancelled,
R13369,G13369,11-07-2025 20:58,9,Kiosk,T06,Confirmed,11-07-2025 20:55
R13370,G13370,11-07-2025 19:58,6,Kiosk,T05,Confirmed,11-07-2025 19:58
R13371,G13371,11-07-2025 21:17,9,App,T20,Confirmed,11-07-2025 21:09
R13372,G13372,11-07-2025 18:08,7,Web,T17,Confirmed,11-07-2025 18:01
R13373,G13373,11-07-2025 21:54,3,Kiosk,T06,Confirmed,11-07-2025 21:52
R13374,G13374,11-07-2025 18:47,9,Phone,T17,Confirmed,11-07-2025 18:39
R13375,G13375,11-07-2025 18:35,7,Phone,T14,Confirmed,11-07-2025 18:25
R13376,G13376,11-07-2025 20:59,10,Phone,T13,Confirmed,11-07-2025 20:59
R13377,G13377,11-07-2025 20:41,9,Phone,T10,Confirmed,11-07-2025 20:41
R13378,G13378,11-07-2025 21:18,1,App,T11,Confirmed,11-07-2025 21:09
R13379,G13379,11-07-2025 19:23,1,Phone,T06,No-Show,
R13380,G13380,11-07-2025 21:55,8,App,T13,Confirmed,11-07-2025 21:51
R13381,G13381,11-07-2025 19:30,5,Kiosk,T17,Confirmed,11-07-2025 19:23
R13382,G13382,11-07-2025 21:32,10,App,T06,No-Show,
R13383,G13383,11-07-2025 21:32,7,Web,T17,No-Show,
R13384,G13384,11-07-2025 19:58,7,Phone,T04,Confirmed,11-07-2025 19:50
R13385,G13385,11-07-2025 19:44,2,Web,T03,Confirmed,11-07-2025 19:40
R13386,G13386,11-07-2025 20:47,6,Kiosk,T13,Confirmed,11-07-2025 20:38
R13387,G13387,11-07-2025 19:19,2,Phone,T16,Confirmed,11-07-2025 19:10
R13388,G13388,11-07-2025 19:54,9,Kiosk,T01,Confirmed,11-07-2025 19:46
R13389,G13389,11-07-2025 19:25,3,App,T13,Confirmed,11-07-2025 19:17
R13390,G13390,11-07-2025 19:57,5,Web,T08,Confirmed,11-07-2025 19:56
R13391,G13391,11-07-2025 19:51,9,Kiosk,T05,Confirmed,11-07-2025 19:50
R13392,G13392,11-07-2025 20:51,8,App,T07,Cancelled,
R13393,G13393,11-07-2025 21:37,9,Kiosk,T15,No-Show,
R13394,G13394,11-07-2025 20:24,2,Phone,T20,Confirmed,11-07-2025 20:19
R13395,G13395,11-07-2025 20:01,8,App,T10,No-Show,
R13396,G13396,11-07-2025 18:16,9,Phone,T01,No-Show,
R13397,G13397,11-07-2025 20:59,4,App,T03,Confirmed,11-07-2025 20:49
R13398,G13398,11-07-2025 20:16,2,Kiosk,T20,Confirmed,11-07-2025 20:07
R13399,G13399,11-07-2025 20:04,9,Kiosk,T06,Confirmed,11-07-2025 20:03
R13400,G13400,11-07-2025 20:37,10,Web,T01,No-Show,
R13401,G13401,11-07-2025 21:23,8,Kiosk,T05,Confirmed,11-07-2025 21:17
R13402,G13402,11-07-2025 20:50,4,Web,T11,Confirmed,11-07-2025 20:48
R13403,G13403,11-07-2025 19:34,1,Web,T08,Confirmed,11-07-2025 19:25
R13404,G13404,11-07-2025 20:45,1,Phone,T02,No-Show,
R13405,G13405,11-07-2025 19:07,10,App,T15,Confirmed,11-07-2025 19:03
R13406,G13406,11-07-2025 19:42,8,Kiosk,T01,Confirmed,11-07-2025 19:36
R13407,G13407,11-07-2025 21:42,5,Phone,T03,Confirmed,11-07-2025 21:37
R13408,G13408,11-07-2025 18:44,7,App,T04,No-Show,
R13409,G13409,11-07-2025 18:10,5,App,T06,Confirmed,11-07-2025 18:06
R13410,G13410,11-07-2025 19:28,1,Kiosk,T09,Confirmed,11-07-2025 19:21
R13411,G13411,11-07-2025 19:13,9,App,T10,Confirmed,11-07-2025 19:11
R13412,G13412,11-07-2025 19:32,10,Web,T02,Confirmed,11-07-2025 19:22
R13413,G13413,11-07-2025 18:28,8,Web,T18,Confirmed,11-07-2025 18:20
R13414,G13414,11-07-2025 18:44,2,Kiosk,T19,Confirmed,11-07-2025 18:39
R13415,G13415,11-07-2025 21:14,1,App,T18,Confirmed,11-07-2025 21:11
R13416,G13416,11-07-2025 18:04,2,App,T08,Confirmed,11-07-2025 18:00
R13417,G13417,11-07-2025 18:14,8,Phone,T16,No-Show,
R13418,G13418,11-07-2025 21:18,7,Web,T08,Cancelled,
R13419,G13419,11-07-2025 21:34,10,Web,T18,Confirmed,11-07-2025 21:33
R13420,G13420,11-07-2025 19:15,3,App,T08,No-Show,
R13421,G13421,11-07-2025 21:39,5,Phone,T02,Confirmed,11-07-2025 21:35
R13422,G13422,11-07-2025 18:53,7,Kiosk,T06,No-Show,
R13423,G13423,11-07-2025 19:03,4,Kiosk,T02,Confirmed,11-07-2025 18:55
R13424,G13424,11-07-2025 20:20,5,Web,T05,Confirmed,11-07-2025 20:17
R13425,G13425,11-07-2025 20:57,8,Kiosk,T02,Confirmed,11-07-2025 20:53
R13426,G13426,11-07-2025 19:02,5,Kiosk,T12,Confirmed,11-07-2025 18:56
R13427,G13427,11-07-2025 18:13,7,Kiosk,T16,Confirmed,11-07-2025 18:09
R13428,G13428,11-07-2025 19:13,5,App,T13,No-Show,
R13429,G13429,11-07-2025 19:59,6,App,T03,Confirmed,11-07-2025 19:54
R13430,G13430,11-07-2025 18:10,5,Phone,T08,No-Show,
R13431,G13431,11-07-2025 21:00,1,Kiosk,T05,Cancelled,
R13432,G13432,11-07-2025 21:05,5,Phone,T20,Confirmed,11-07-2025 20:57
R13433,G13433,11-07-2025 21:17,9,App,T11,No-Show,
R13434,G13434,11-07-2025 21:12,8,Kiosk,T11,Confirmed,11-07-2025 21:03
R13435,G13435,11-07-2025 20:30,6,Web,T19,Confirmed,11-07-2025 20:27
R13436,G13436,11-07-2025 21:26,7,Phone,T18,Confirmed,11-07-2025 21:19
R13437,G13437,11-07-2025 20:02,6,Web,T01,Confirmed,11-07-2025 19:53
R13438,G13438,11-07-2025 19:00,7,App,T13,No-Show,
R13439,G13439,11-07-2025 21:52,5,Web,T19,Confirmed,11-07-2025 21:44
R13440,G13440,11-07-2025 19:21,9,Phone,T06,Confirmed,11-07-2025 19:16
R13441,G13441,11-07-2025 18:46,8,Web,T04,Confirmed,11-07-2025 18:40
R13442,G13442,11-07-2025 21:07,10,Phone,T07,No-Show,
R13443,G13443,11-07-2025 19:19,1,Phone,T09,Confirmed,11-07-2025 19:12
R13444,G13444,11-07-2025 20:45,3,App,T12,Confirmed,11-07-2025 20:44
R13445,G13445,11-07-2025 19:09,2,Web,T09,Confirmed,11-07-2025 19:01
R13446,G13446,11-07-2025 19:27,1,Web,T12,Confirmed,11-07-2025 19:22
R13447,G13447,11-07-2025 21:00,8,App,T04,Confirmed,11-07-2025 20:57
R13448,G13448,11-07-2025 21:59,6,Web,T08,Confirmed,11-07-2025 21:52
R13449,G13449,11-07-2025 21:37,4,Kiosk,T08,No-Show,
R13450,G13450,11-07-2025 21:28,6,App,T06,Confirmed,11-07-2025 21:23
R13451,G13451,11-07-2025 18:12,4,Phone,T07,Confirmed,11-07-2025 18:03
R13452,G13452,11-07-2025 21:26,10,Kiosk,T02,Confirmed,11-07-2025 21:25
R13453,G13453,11-07-2025 21:57,2,App,T10,Confirmed,11-07-2025 21:50
R13454,G13454,11-07-2025 20:09,2,Kiosk,T02,Cancelled,
R13455,G13455,11-07-2025 19:28,9,Phone,T17,Confirmed,11-07-2025 19:27
R13456,G13456,11-07-2025 18:48,9,App,T07,Confirmed,11-07-2025 18:48
R13457,G13457,11-07-2025 19:55,2,Kiosk,T17,Confirmed,11-07-2025 19:46
R13458,G13458,11-07-2025 20:07,9,Phone,T14,Confirmed,11-07-2025 19:58
R13459,G13459,11-07-2025 20:06,6,Web,T18,Confirmed,11-07-2025 20:06
R13460,G13460,11-07-2025 20:39,9,Kiosk,T20,Confirmed,11-07-2025 20:29
R13461,G13461,11-07-2025 19:23,4,Web,T06,Confirmed,11-07-2025 19:16
R13462,G13462,11-07-2025 18:05,6,Web,T13,Confirmed,11-07-2025 17:59
R13463,G13463,11-07-2025 20:19,2,App,T20,Confirmed,11-07-2025 20:12
R13464,G13464,11-07-2025 18:50,1,Web,T18,Confirmed,11-07-2025 18:42
R13465,G13465,11-07-2025 18:37,6,App,T14,No-Show,
R13466,G13466,11-07-2025 18:33,8,Phone,T07,Cancelled,
R13467,G13467,11-07-2025 21:06,7,Phone,T01,Confirmed,11-07-2025 20:58
R13468,G13468,11-07-2025 19:37,2,App,T04,Cancelled,
R13469,G13469,11-07-2025 21:42,8,Kiosk,T01,No-Show,
R13470,G13470,11-07-2025 21:25,2,Phone,T04,Confirmed,11-07-2025 21:22
R13471,G13471,11-07-2025 18:43,8,Web,T01,Confirmed,11-07-2025 18:33
R13472,G13472,11-07-2025 20:35,9,Kiosk,T13,No-Show,
R13473,G13473,11-07-2025 19:48,2,Kiosk,T06,Confirmed,11-07-2025 19:45
R13474,G13474,11-07-2025 22:00,3,Web,T18,Cancelled,
R13475,G13475,11-07-2025 18:06,1,Phone,T13,Confirmed,11-07-2025 17:58
R13476,G13476,11-07-2025 19:43,5,Kiosk,T09,Confirmed,11-07-2025 19:40
R13477,G13477,11-07-2025 18:09,5,App,T07,Confirmed,11-07-2025 18:05
R13478,G13478,11-07-2025 19:30,5,Phone,T13,Confirmed,11-07-2025 19:21
R13479,G13479,11-07-2025 18:21,1,App,T10,No-Show,
R13480,G13480,11-07-2025 20:41,7,Kiosk,T18,Confirmed,11-07-2025 20:33
R13481,G13481,11-07-2025 20:25,10,Kiosk,T10,Cancelled,
R13482,G13482,11-07-2025 18:03,1,Kiosk,T05,No-Show,
R13483,G13483,11-07-2025 18:29,10,Phone,T03,Confirmed,11-07-2025 18:23
R13484,G13484,11-07-2025 20:48,7,Phone,T19,Confirmed,11-07-2025 20:46
R13485,G13485,11-07-2025 20:54,8,Phone,T19,Confirmed,11-07-2025 20:54
R13486,G13486,11-07-2025 18:33,8,Phone,T10,Cancelled,
R13487,G13487,11-07-2025 20:14,2,App,T16,Cancelled,
R13488,G13488,11-07-2025 21:30,1,Phone,T20,Cancelled,
R13489,G13489,11-07-2025 18:28,10,Phone,T18,Cancelled,
R13490,G13490,11-07-2025 20:45,9,Kiosk,T06,No-Show,
R13491,G13491,11-07-2025 18:30,3,Phone,T04,Confirmed,11-07-2025 18:29
R13492,G13492,11-07-2025 18:44,8,Kiosk,T10,Confirmed,11-07-2025 18:34
R13493,G13493,11-07-2025 21:36,7,Kiosk,T10,No-Show,
R13494,G13494,11-07-2025 21:07,1,App,T19,Confirmed,11-07-2025 20:57
R13495,G13495,11-07-2025 20:32,8,App,T04,Confirmed,11-07-2025 20:32
R13496,G13496,11-07-2025 20:07,3,Web,T01,Confirmed,11-07-2025 20:04
R13497,G13497,11-07-2025 21:32,1,App,T14,Confirmed,11-07-2025 21:27
R13498,G13498,11-07-2025 19:36,10,Kiosk,T05,Confirmed,11-07-2025 19:35
R13499,G13499,11-07-2025 19:33,3,App,T05,Confirmed,11-07-2025 19:32
R13500,G13500,11-07-2025 18:04,8,Web,T18,Confirmed,11-07-2025 17:57
R13501,G13501,11-07-2025 19:57,7,Web,T11,Confirmed,11-07-2025 19:51
R13502,G13502,11-07-2025 21:25,7,Phone,T16,Confirmed,11-07-2025 21:23
R13503,G13503,11-07-2025 21:21,8,App,T04,No-Show,
R13504,G13504,11-07-2025 20:26,3,Web,T16,No-Show,
R13505,G13505,11-07-2025 21:03,9,Phone,T05,No-Show,
R13506,G13506,11-07-2025 18:33,8,Web,T14,Confirmed,11-07-2025 18:28
R13507,G13507,11-07-2025 19:22,2,Web,T08,Confirmed,11-07-2025 19:19
R13508,G13508,11-07-2025 21:11,10,Web,T20,No-Show,
R13509,G13509,11-07-2025 20:08,3,Phone,T08,Confirmed,11-07-2025 20:01
R13510,G13510,11-07-2025 20:59,8,App,T19,Confirmed,11-07-2025 20:58
R13511,G13511,11-07-2025 18:14,7,App,T14,Confirmed,11-07-2025 18:06
R13512,G13512,11-07-2025 19:59,2,Phone,T05,Confirmed,11-07-2025 19:57
R13513,G13513,11-07-2025 21:17,9,Kiosk,T15,No-Show,
R13514,G13514,11-07-2025 18:42,3,Web,T16,Confirmed,11-07-2025 18:35
R13515,G13515,11-07-2025 19:57,2,Kiosk,T01,Confirmed,11-07-2025 19:56
R13516,G13516,11-07-2025 18:29,1,App,T02,Confirmed,11-07-2025 18:25
R13517,G13517,11-07-2025 20:18,3,App,T19,Confirmed,11-07-2025 20:14
R13518,G13518,11-07-2025 20:28,3,Phone,T16,Confirmed,11-07-2025 20:26
R13519,G13519,11-07-2025 20:09,7,Phone,T17,Confirmed,11-07-2025 19:59
R13520,G13520,11-07-2025 18:26,6,Kiosk,T05,Confirmed,11-07-2025 18:22
R13521,G13521,11-07-2025 20:29,9,Web,T04,Cancelled,
R13522,G13522,11-07-2025 20:36,2,Phone,T15,Cancelled,
R13523,G13523,11-07-2025 18:48,5,App,T19,No-Show,
R13524,G13524,11-07-2025 21:34,6,App,T12,Confirmed,11-07-2025 21:26
R13525,G13525,11-07-2025 18:09,10,Kiosk,T01,No-Show,
R13526,G13526,11-07-2025 21:54,9,Kiosk,T13,Cancelled,
R13527,G13527,11-07-2025 20:39,6,App,T17,Confirmed,11-07-2025 20:31
R13528,G13528,11-07-2025 20:58,7,Phone,T04,Confirmed,11-07-2025 20:57
R13529,G13529,11-07-2025 20:01,2,Phone,T16,Confirmed,11-07-2025 20:00
R13530,G13530,11-07-2025 21:53,6,Kiosk,T20,No-Show,
R13531,G13531,11-07-2025 21:25,4,App,T03,Cancelled,
R13532,G13532,11-07-2025 21:54,10,Web,T15,No-Show,
R13533,G13533,11-07-2025 20:56,9,Kiosk,T09,Confirmed,11-07-2025 20:54
R13534,G13534,11-07-2025 18:48,10,Phone,T14,Confirmed,11-07-2025 18:44
R13535,G13535,11-07-2025 18:10,3,Phone,T02,Confirmed,11-07-2025 18:01
R13536,G13536,11-07-2025 18:57,4,Phone,T10,Cancelled,
R13537,G13537,11-07-2025 20:36,8,Phone,T16,Confirmed,11-07-2025 20:31
R13538,G13538,11-07-2025 19:34,1,Kiosk,T08,No-Show,
R13539,G13539,11-07-2025 18:14,2,Web,T17,Confirmed,11-07-2025 18:11
R13540,G13540,11-07-2025 21:19,7,Web,T20,No-Show,
R13541,G13541,11-07-2025 18:11,4,Kiosk,T05,Confirmed,11-07-2025 18:08
R13542,G13542,11-07-2025 21:55,10,Web,T16,Confirmed,11-07-2025 21:50
R13543,G13543,11-07-2025 20:44,2,Web,T13,Confirmed,11-07-2025 20:41
R13544,G13544,11-07-2025 18:38,4,App,T07,Confirmed,11-07-2025 18:31
R13545,G13545,11-07-2025 21:10,2,Web,T10,Confirmed,11-07-2025 21:10
R13546,G13546,11-07-2025 19:36,5,App,T08,Confirmed,11-07-2025 19:32
R13547,G13547,11-07-2025 18:16,2,Phone,T07,No-Show,
R13548,G13548,11-07-2025 19:16,1,Phone,T16,Confirmed,11-07-2025 19:13
R13549,G13549,11-07-2025 20:21,1,Kiosk,T01,Confirmed,11-07-2025 20:19
R13550,G13550,11-07-2025 19:17,4,App,T02,No-Show,
R13551,G13551,11-07-2025 18:52,9,App,T13,Confirmed,11-07-2025 18:46
R13552,G13552,11-07-2025 21:03,5,Kiosk,T03,Confirmed,11-07-2025 21:03
R13553,G13553,11-07-2025 21:24,10,Kiosk,T07,Confirmed,11-07-2025 21:22
R13554,G13554,11-07-2025 19:48,7,Kiosk,T01,Confirmed,11-07-2025 19:45
R13555,G13555,11-07-2025 20:33,7,Phone,T13,No-Show,
R13556,G13556,11-07-2025 18:43,8,Kiosk,T13,No-Show,
R13557,G13557,11-07-2025 19:19,6,Web,T20,No-Show,
